name,device_name,block_name,data_type,function_code,address,register_count,byte_order,engineering_unit,scale,offset,min_value,max_value,description,groups,named_set,is_heartbeat,heartbeat_max_stale_sec,writable
DOUT_1,GC_SIM_001,GC700XA_1001_10,bool,3,1001,,ABCD,,1,0,,,Discrete Output 1-5,,,false,,false
DOUT_2,GC_SIM_001,GC700XA_1001_10,bool,3,1002,,ABCD,,1,0,,,Discrete Output 1-5,,,false,,false
DOUT_3,GC_SIM_001,GC700XA_1001_10,bool,3,1003,,ABCD,,1,0,,,Discrete Output 1-5,,,false,,false
DOUT_4,GC_SIM_001,GC700XA_1001_10,bool,3,1004,,ABCD,,1,0,,,Discrete Output 1-5,,,false,,false
DOUT_5,GC_SIM_001,GC700XA_1001_10,bool,3,1005,,ABCD,,1,0,,,Discrete Output 1-5,,,false,,false
DIN_1,GC_SIM_001,GC700XA_1001_10,bool,3,1006,,ABCD,,1,0,,,Discrete Input 1-5,,,false,,false
DIN_2,GC_SIM_001,GC700XA_1001_10,bool,3,1007,,ABCD,,1,0,,,Discrete Input 1-5,,,false,,false
DIN_3,GC_SIM_001,GC700XA_1001_10,bool,3,1008,,ABCD,,1,0,,,Discrete Input 1-5,,,false,,false
DIN_4,GC_SIM_001,GC700XA_1001_10,bool,3,1009,,ABCD,,1,0,,,Discrete Input 1-5,,,false,,false
DIN_5,GC_SIM_001,GC700XA_1001_10,bool,3,1010,,ABCD,,1,0,,,Discrete Input 1-5,,,false,,false
SIS_COMPONENT_CODES_1,GC_SIM_001,GC700XA_3001_32,uint16,3,3001,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_2,GC_SIM_001,GC700XA_3001_32,uint16,3,3002,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_3,GC_SIM_001,GC700XA_3001_32,uint16,3,3003,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_4,GC_SIM_001,GC700XA_3001_32,uint16,3,3004,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_5,GC_SIM_001,GC700XA_3001_32,uint16,3,3005,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_6,GC_SIM_001,GC700XA_3001_32,uint16,3,3006,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_7,GC_SIM_001,GC700XA_3001_32,uint16,3,3007,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_8,GC_SIM_001,GC700XA_3001_32,uint16,3,3008,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_9,GC_SIM_001,GC700XA_3001_32,uint16,3,3009,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_10,GC_SIM_001,GC700XA_3001_32,uint16,3,3010,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_11,GC_SIM_001,GC700XA_3001_32,uint16,3,3011,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_12,GC_SIM_001,GC700XA_3001_32,uint16,3,3012,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_13,GC_SIM_001,GC700XA_3001_32,uint16,3,3013,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_14,GC_SIM_001,GC700XA_3001_32,uint16,3,3014,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_15,GC_SIM_001,GC700XA_3001_32,uint16,3,3015,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_16,GC_SIM_001,GC700XA_3001_32,uint16,3,3016,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_1_2,GC_SIM_001,GC700XA_3001_32,uint16,3,3017,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_2_2,GC_SIM_001,GC700XA_3001_32,uint16,3,3018,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_3_2,GC_SIM_001,GC700XA_3001_32,uint16,3,3019,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_4_2,GC_SIM_001,GC700XA_3001_32,uint16,3,3020,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_5_2,GC_SIM_001,GC700XA_3001_32,uint16,3,3021,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_6_2,GC_SIM_001,GC700XA_3001_32,uint16,3,3022,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_7_2,GC_SIM_001,GC700XA_3001_32,uint16,3,3023,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_8_2,GC_SIM_001,GC700XA_3001_32,uint16,3,3024,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_9_2,GC_SIM_001,GC700XA_3001_32,uint16,3,3025,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_10_2,GC_SIM_001,GC700XA_3001_32,uint16,3,3026,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_11_2,GC_SIM_001,GC700XA_3001_32,uint16,3,3027,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_12_2,GC_SIM_001,GC700XA_3001_32,uint16,3,3028,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_13_2,GC_SIM_001,GC700XA_3001_32,uint16,3,3029,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_14_2,GC_SIM_001,GC700XA_3001_32,uint16,3,3030,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_15_2,GC_SIM_001,GC700XA_3001_32,uint16,3,3031,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
SIS_COMPONENT_CODES_16_2,GC_SIM_001,GC700XA_3001_32,uint16,3,3032,,ABCD,,1,0,,,Last Analysis Component Codes,,,false,,false
RUN_T,GC_SIM_001,GC700XA_3033_32,uint16,3,3033,,ABCD,s,1,0,,,Run Time(1/30th Sec),,,false,,false
STREAM_NO,GC_SIM_001,GC700XA_3033_32,uint16,3,3034,,ABCD,,1,0,,,Last Analy_Stream Number,,,false,,false
CDT_STREAM_MASK,GC_SIM_001,GC700XA_3033_32,uint16,3,3035,,ABCD,,1,0,,,Last Analy_CDT Stream Mask,,,false,,false
CUR_MONTH,GC_SIM_001,GC700XA_3033_32,uint16,3,3036,,ABCD,,1,0,,,Current Month,,,false,,true
CUR_DAY,GC_SIM_001,GC700XA_3033_32,uint16,3,3037,,ABCD,,1,0,,,Current Day,,,false,,true
CUR_YEAR_YY,GC_SIM_001,GC700XA_3033_32,uint16,3,3038,,ABCD,,1,0,,,Current Year,,,false,,true
CUR_HOUR,GC_SIM_001,GC700XA_3033_32,uint16,3,3039,,ABCD,,1,0,,,Current Hour,,,false,,true
CUR_MINUTE,GC_SIM_001,GC700XA_3033_32,uint16,3,3040,,ABCD,,1,0,,,Current Minute,,,false,,true
START_TIME_MM,GC_SIM_001,GC700XA_3033_32,uint16,3,3041,,ABCD,,1,0,,,Last Analy_Start Time,,,false,,false
START_TIME_DD,GC_SIM_001,GC700XA_3033_32,uint16,3,3042,,ABCD,,1,0,,,Last Analy_Start Time,,,false,,false
START_TIME_YY,GC_SIM_001,GC700XA_3033_32,uint16,3,3043,,ABCD,,1,0,,,Last Analy_Start Time,,,false,,false
START_TIME_hh,GC_SIM_001,GC700XA_3033_32,uint16,3,3044,,ABCD,,1,0,,,Last Analy_Start Time,,,false,,false
START_TIME_mm,GC_SIM_001,GC700XA_3033_32,uint16,3,3045,,ABCD,,1,0,,,Last Analy_Start Time,,,false,,false
SYS_ALARM_BITMAP_3046,GC_SIM_001,GC700XA_3033_32,uint16,3,3046,,ABCD,,1,0,,,"0:Unused, 1:Unused, 2:System Alarm_Alarm On - Last Analysis_Analog Input 1 Low Signal, 3:System Alarm_Alarm On - Last Analysis_Analog Input 1 High Signal, 4:System Alarm_Alarm On - Last Analysis_Analo",,,false,,false
SYS_ALARM_BITMAP_3047,GC_SIM_001,GC700XA_3033_32,uint16,3,3047,,ABCD,,1,0,,,"0:System Alarm_Alarm On - Current Analysis_Power Failure, 1:Calibration Failed, 2:Preamp Failure, 3:Unused, 4:Unused, 5:Unused, 6:Unused, 7:Unused, 8:Unused, 9:Unused, 10:Unused, 11:Unused, 12:Unused,",,,false,,false
LIMIT_ALARMS_1,GC_SIM_001,GC700XA_3033_32,uint16,3,3048,,ABCD,,1,0,,,Limit Alarms,,,false,,false
LIMIT_ALARMS_2,GC_SIM_001,GC700XA_3033_32,uint16,3,3049,,ABCD,,1,0,,,Limit Alarms,,,false,,false
LIMIT_ALARMS_3,GC_SIM_001,GC700XA_3033_32,uint16,3,3050,,ABCD,,1,0,,,Limit Alarms,,,false,,false
LIMIT_ALARMS_4,GC_SIM_001,GC700XA_3033_32,uint16,3,3051,,ABCD,,1,0,,,Limit Alarms,,,false,,false
LIMIT_ALARMS_5,GC_SIM_001,GC700XA_3033_32,uint16,3,3052,,ABCD,,1,0,,,Limit Alarms,,,false,,false
LIMIT_ALARMS_6,GC_SIM_001,GC700XA_3033_32,uint16,3,3053,,ABCD,,1,0,,,Limit Alarms,,,false,,false
LIMIT_ALARMS_7,GC_SIM_001,GC700XA_3033_32,uint16,3,3054,,ABCD,,1,0,,,Limit Alarms,,,false,,false
LIMIT_ALARMS_8,GC_SIM_001,GC700XA_3033_32,uint16,3,3055,,ABCD,,1,0,,,Limit Alarms,,,false,,false
LIMIT_ALARMS_9,GC_SIM_001,GC700XA_3033_32,uint16,3,3056,,ABCD,,1,0,,,Limit Alarms,,,false,,false
LIMIT_ALARMS_10,GC_SIM_001,GC700XA_3033_32,uint16,3,3057,,ABCD,,1,0,,,Limit Alarms,,,false,,false
NDF,GC_SIM_001,GC700XA_3033_32,uint16,3,3058,,ABCD,,1,0,,,New Data Flag,,,false,,true
ANAL_CAL_FLAG,GC_SIM_001,GC700XA_3033_32,uint16,3,3059,,ABCD,,1,0,,,Analy/Calib Flag,,,false,,false
DAILY_AVG_UPDATED,GC_SIM_001,GC700XA_3033_32,uint16,3,3060,,ABCD,,1,0,,,Daily Avg Updated,,,false,,true
LAST_STREAM,GC_SIM_001,GC700XA_3033_32,uint16,3,3061,,ABCD,,1,0,,,Last Stream,,,false,,false
STREAM_NEW_DATA,GC_SIM_001,GC700XA_3033_32,uint16,3,3062,,ABCD,,1,0,,,2 - Stream 2_New Data Available,,,false,,true
STREAM_NEW_DATA_2,GC_SIM_001,GC700XA_3033_32,uint16,3,3063,,ABCD,,1,0,,,3 - Stream 3_New Data Available,,,false,,true
STREAM_NEW_DATA_3,GC_SIM_001,GC700XA_3033_32,uint16,3,3064,,ABCD,,1,0,,,4 - Stream 4_New Data Available,,,false,,true
STREAM_NEW_DATA_4,GC_SIM_001,GC700XA_3065_32,uint16,3,3065,,ABCD,,1,0,,,5 - Stream 5_New Data Available,,,false,,true
CDT1_REF_CCODE_1,GC_SIM_001,GC700XA_3065_32,uint16,3,3066,,ABCD,,1,0,,,CDT1-Reference Component Code,,,false,,false
CDT1_REF_CCODE_2,GC_SIM_001,GC700XA_3065_32,uint16,3,3067,,ABCD,,1,0,,,CDT1-Reference Component Code,,,false,,false
CDT1_REF_CCODE_3,GC_SIM_001,GC700XA_3065_32,uint16,3,3068,,ABCD,,1,0,,,CDT1-Reference Component Code,,,false,,false
CDT1_REF_CCODE_4,GC_SIM_001,GC700XA_3065_32,uint16,3,3069,,ABCD,,1,0,,,CDT1-Reference Component Code,,,false,,false
CDT1_REF_CCODE_5,GC_SIM_001,GC700XA_3065_32,uint16,3,3070,,ABCD,,1,0,,,CDT1-Reference Component Code,,,false,,false
CDT1_REF_CCODE_6,GC_SIM_001,GC700XA_3065_32,uint16,3,3071,,ABCD,,1,0,,,CDT1-Reference Component Code,,,false,,false
CDT1_REF_CCODE_7,GC_SIM_001,GC700XA_3065_32,uint16,3,3072,,ABCD,,1,0,,,CDT1-Reference Component Code,,,false,,false
CDT1_REF_CCODE_8,GC_SIM_001,GC700XA_3065_32,uint16,3,3073,,ABCD,,1,0,,,CDT1-Reference Component Code,,,false,,false
CDT1_REF_CCODE_9,GC_SIM_001,GC700XA_3065_32,uint16,3,3074,,ABCD,,1,0,,,CDT1-Reference Component Code,,,false,,false
CDT1_REF_CCODE_10,GC_SIM_001,GC700XA_3065_32,uint16,3,3075,,ABCD,,1,0,,,CDT1-Reference Component Code,,,false,,false
CDT1_REF_CCODE_11,GC_SIM_001,GC700XA_3065_32,uint16,3,3076,,ABCD,,1,0,,,CDT1-Reference Component Code,,,false,,false
CDT1_REF_CCODE_12,GC_SIM_001,GC700XA_3065_32,uint16,3,3077,,ABCD,,1,0,,,CDT1-Reference Component Code,,,false,,false
CDT1_REF_CCODE_13,GC_SIM_001,GC700XA_3065_32,uint16,3,3078,,ABCD,,1,0,,,CDT1-Reference Component Code,,,false,,false
CDT1_REF_CCODE_14,GC_SIM_001,GC700XA_3065_32,uint16,3,3079,,ABCD,,1,0,,,CDT1-Reference Component Code,,,false,,false
CDT1_REF_CCODE_15,GC_SIM_001,GC700XA_3065_32,uint16,3,3080,,ABCD,,1,0,,,CDT1-Reference Component Code,,,false,,false
CDT1_REF_CCODE_16,GC_SIM_001,GC700XA_3065_32,uint16,3,3081,,ABCD,,1,0,,,CDT1-Reference Component Code,,,false,,false
CDT2_REF_CCODE_1,GC_SIM_001,GC700XA_3065_32,uint16,3,3082,,ABCD,,1,0,,,CDT2-Reference Component Code,,,false,,false
CDT2_REF_CCODE_2,GC_SIM_001,GC700XA_3065_32,uint16,3,3083,,ABCD,,1,0,,,CDT2-Reference Component Code,,,false,,false
CDT2_REF_CCODE_3,GC_SIM_001,GC700XA_3065_32,uint16,3,3084,,ABCD,,1,0,,,CDT2-Reference Component Code,,,false,,false
CDT2_REF_CCODE_4,GC_SIM_001,GC700XA_3065_32,uint16,3,3085,,ABCD,,1,0,,,CDT2-Reference Component Code,,,false,,false
CDT2_REF_CCODE_5,GC_SIM_001,GC700XA_3065_32,uint16,3,3086,,ABCD,,1,0,,,CDT2-Reference Component Code,,,false,,false
CDT2_REF_CCODE_6,GC_SIM_001,GC700XA_3065_32,uint16,3,3087,,ABCD,,1,0,,,CDT2-Reference Component Code,,,false,,false
CDT2_REF_CCODE_7,GC_SIM_001,GC700XA_3065_32,uint16,3,3088,,ABCD,,1,0,,,CDT2-Reference Component Code,,,false,,false
CDT2_REF_CCODE_8,GC_SIM_001,GC700XA_3065_32,uint16,3,3089,,ABCD,,1,0,,,CDT2-Reference Component Code,,,false,,false
CDT2_REF_CCODE_9,GC_SIM_001,GC700XA_3065_32,uint16,3,3090,,ABCD,,1,0,,,CDT2-Reference Component Code,,,false,,false
CDT2_REF_CCODE_10,GC_SIM_001,GC700XA_3065_32,uint16,3,3091,,ABCD,,1,0,,,CDT2-Reference Component Code,,,false,,false
CDT2_REF_CCODE_11,GC_SIM_001,GC700XA_3065_32,uint16,3,3092,,ABCD,,1,0,,,CDT2-Reference Component Code,,,false,,false
CDT2_REF_CCODE_12,GC_SIM_001,GC700XA_3065_32,uint16,3,3093,,ABCD,,1,0,,,CDT2-Reference Component Code,,,false,,false
CDT2_REF_CCODE_13,GC_SIM_001,GC700XA_3065_32,uint16,3,3094,,ABCD,,1,0,,,CDT2-Reference Component Code,,,false,,false
CDT2_REF_CCODE_14,GC_SIM_001,GC700XA_3065_32,uint16,3,3095,,ABCD,,1,0,,,CDT2-Reference Component Code,,,false,,false
CDT2_REF_CCODE_15,GC_SIM_001,GC700XA_3065_32,uint16,3,3096,,ABCD,,1,0,,,CDT2-Reference Component Code,,,false,,false
CDT2_REF_CCODE_16,GC_SIM_001,GC700XA_3097_32,uint16,3,3097,,ABCD,,1,0,,,CDT2-Reference Component Code,,,false,,false
CALCULATIONS_CONFIGURATION_PRIMARY_CV_UNITS,GC_SIM_001,GC700XA_3097_32,uint16,3,3098,,ABCD,MJ/m3,1,0,,,Calculations Configuration_Primary CV Units,,,false,,false
LAST_RUN_VALID_1,GC_SIM_001,GC700XA_3097_32,uint16,3,3099,,ABCD,,1,0,,,Last Run Data Valid 1,,,false,,true
LAST_RUN_VALID_2,GC_SIM_001,GC700XA_3097_32,uint16,3,3100,,ABCD,,1,0,,,Last Run Data Valid 2,,,false,,true
LAST_RUN_VALID_3,GC_SIM_001,GC700XA_3097_32,uint16,3,3101,,ABCD,,1,0,,,Last Run Data Valid 3,,,false,,true
LAST_RUN_VALID_4,GC_SIM_001,GC700XA_3097_32,uint16,3,3102,,ABCD,,1,0,,,Last Run Data Valid 4,,,false,,true
FCAL_NEW_RF_UPDATE_FLAG_1,GC_SIM_001,GC700XA_3097_32,uint16,3,3103,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_2,GC_SIM_001,GC700XA_3097_32,uint16,3,3104,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_3,GC_SIM_001,GC700XA_3097_32,uint16,3,3105,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_4,GC_SIM_001,GC700XA_3097_32,uint16,3,3106,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_5,GC_SIM_001,GC700XA_3097_32,uint16,3,3107,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_6,GC_SIM_001,GC700XA_3097_32,uint16,3,3108,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_7,GC_SIM_001,GC700XA_3097_32,uint16,3,3109,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_8,GC_SIM_001,GC700XA_3097_32,uint16,3,3110,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_9,GC_SIM_001,GC700XA_3097_32,uint16,3,3111,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_10,GC_SIM_001,GC700XA_3097_32,uint16,3,3112,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_11,GC_SIM_001,GC700XA_3097_32,uint16,3,3113,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_12,GC_SIM_001,GC700XA_3097_32,uint16,3,3114,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_13,GC_SIM_001,GC700XA_3097_32,uint16,3,3115,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_14,GC_SIM_001,GC700XA_3097_32,uint16,3,3116,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_15,GC_SIM_001,GC700XA_3097_32,uint16,3,3117,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_16,GC_SIM_001,GC700XA_3097_32,uint16,3,3118,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_17,GC_SIM_001,GC700XA_3097_32,uint16,3,3119,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_18,GC_SIM_001,GC700XA_3097_32,uint16,3,3120,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_19,GC_SIM_001,GC700XA_3097_32,uint16,3,3121,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_20,GC_SIM_001,GC700XA_3097_32,uint16,3,3122,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_21,GC_SIM_001,GC700XA_3097_32,uint16,3,3123,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_22,GC_SIM_001,GC700XA_3097_32,uint16,3,3124,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_23,GC_SIM_001,GC700XA_3097_32,uint16,3,3125,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_24,GC_SIM_001,GC700XA_3097_32,uint16,3,3126,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_25,GC_SIM_001,GC700XA_3097_32,uint16,3,3127,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_26,GC_SIM_001,GC700XA_3097_32,uint16,3,3128,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_27,GC_SIM_001,GC700XA_3129_32,uint16,3,3129,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_28,GC_SIM_001,GC700XA_3129_32,uint16,3,3130,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_29,GC_SIM_001,GC700XA_3129_32,uint16,3,3131,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_30,GC_SIM_001,GC700XA_3129_32,uint16,3,3132,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_31,GC_SIM_001,GC700XA_3129_32,uint16,3,3133,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_32,GC_SIM_001,GC700XA_3129_32,uint16,3,3134,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_33,GC_SIM_001,GC700XA_3129_32,uint16,3,3135,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_34,GC_SIM_001,GC700XA_3129_32,uint16,3,3136,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_35,GC_SIM_001,GC700XA_3129_32,uint16,3,3137,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_36,GC_SIM_001,GC700XA_3129_32,uint16,3,3138,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_37,GC_SIM_001,GC700XA_3129_32,uint16,3,3139,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_38,GC_SIM_001,GC700XA_3129_32,uint16,3,3140,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_39,GC_SIM_001,GC700XA_3129_32,uint16,3,3141,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_40,GC_SIM_001,GC700XA_3129_32,uint16,3,3142,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_41,GC_SIM_001,GC700XA_3129_32,uint16,3,3143,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_42,GC_SIM_001,GC700XA_3129_32,uint16,3,3144,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_43,GC_SIM_001,GC700XA_3129_32,uint16,3,3145,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_44,GC_SIM_001,GC700XA_3129_32,uint16,3,3146,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_45,GC_SIM_001,GC700XA_3129_32,uint16,3,3147,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_46,GC_SIM_001,GC700XA_3129_32,uint16,3,3148,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_47,GC_SIM_001,GC700XA_3129_32,uint16,3,3149,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_48,GC_SIM_001,GC700XA_3129_32,uint16,3,3150,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_49,GC_SIM_001,GC700XA_3129_32,uint16,3,3151,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_50,GC_SIM_001,GC700XA_3129_32,uint16,3,3152,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_51,GC_SIM_001,GC700XA_3129_32,uint16,3,3153,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_52,GC_SIM_001,GC700XA_3129_32,uint16,3,3154,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_53,GC_SIM_001,GC700XA_3129_32,uint16,3,3155,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_54,GC_SIM_001,GC700XA_3129_32,uint16,3,3156,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_55,GC_SIM_001,GC700XA_3129_32,uint16,3,3157,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_56,GC_SIM_001,GC700XA_3129_32,uint16,3,3158,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_57,GC_SIM_001,GC700XA_3129_32,uint16,3,3159,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_58,GC_SIM_001,GC700XA_3129_32,uint16,3,3160,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
FCAL_NEW_RF_UPDATE_FLAG_59,GC_SIM_001,GC700XA_3161_22,uint16,3,3161,,ABCD,,1,0,,,Last FCalib_New RF Update Flag,,,false,,false
